"time","S_c1","C_c1","I_c1","VS_c1","VC_c1","S_h1","C_h1","I_h1","VS_h1","VC_h1","D_h1","CInc_1a","CInc_1b","CInc_1c","CInc_1d","col_adm","col_discharges","admissions","discharges","inc_bsi_hosp","inc_hosp_onset","total_cases"
223,79146.7579708188,887.179668470872,0.0623607078323833,0,0,315.819192365395,67.9565848484785,52.2242227861147,0,0,2336.0218758594,358810.005062705,5611.16942085956,5610.14632259731,4756.01122043739,270.449138988475,2071.61357600671,13497.0362729553,13273.9110937555,0.0498993101055021,3.34647370725816,3.39637301736366
224,79147.1314625212,886.806203378253,0.0623340980613665,0,0,315.822163667395,67.9544328411771,52.2234034914162,0,0,2337.15184263766,358820.746038593,5611.21928069386,5610.19620049979,4759.3575892452,271.456762568798,2081.92613162736,13556.4585840673,13332.1508607525,0.0498779024801479,3.34636880781636,3.39624671029651
225,79147.5008108741,886.436881338976,0.0623077844148219,0,0,315.825249286643,67.9522390283629,52.222511684982,0,0,2338.28179089915,358831.486846784,5611.26911965156,5610.24605723318,4762.70385104265,272.463964251365,2092.23835747253,13615.88100665,13390.3907576197,0.0498567333825122,3.3462617974501,3.39611853083261
226,79147.8660717426,886.071646492028,0.0622817628788256,0,0,315.828444304324,67.9500054774889,52.2215502181752,0,0,2339.41171910594,358842.227481082,5611.31893796398,5610.29589303275,4766.05000382226,273.470748710862,2102.55024735576,13675.3035499618,13448.6307951437,0.0498357995757033,3.34615277960893,3.39598857918463
227,79148.2273000117,885.71044395636,0.0622560295102761,0,0,315.83174395226,67.947734191028,52.2205218567002,0,0,2340.54162578086,358852.967935555,5611.36873585932,5610.34570813063,4769.39604567676,274.477120559076,2112.86179539938,13734.7262228952,13506.8709836849,0.0498150978755802,3.34604185449371,3.39585695236929
228,79148.5845496077,885.353219809367,0.0622305804353328,0,0,315.83514360866,67.9454271083299,52.2194292829986,0,0,2341.67150950568,358863.708204534,5611.41851356273,5610.39550275578,4772.7419747959,275.483084345994,2123.17299602477,13794.1490339879,13565.1113331902,0.0497946251534813,3.34592911914751,3.39572374430099
229,79148.9378735198,884.999921065897,0.0622054118478935,0,0,315.838638793981,67.9430861074274,52.2182750985802,0,0,2342.80136891933,358874.448282598,5611.46827129634,5610.44527713412,4776.08778946347,276.488644560883,2133.48384394296,13853.5719914337,13623.3518532057,0.0497743783398619,3.34581466756026,3.39558904590012
230,79149.2873238197,884.650495657788,0.0621805200081092,0,0,315.842225166906,67.9407130067911,52.2170618262909,0,0,2343.93120271617,358885.188164572,5611.51800927935,5610.49503148854,4779.4334880542,277.49380563334,2143.79433414544,13912.9951030924,13681.5925528888,0.0497543544151995,3.34569859073417,3.39545294514937
231,79149.6329516824,884.304892413914,0.0621559012409372,0,0,315.845898520432,67.9383095670366,52.2157919125191,0,0,2345.06100964432,358895.927845515,5611.56772772804,5610.54476603895,4782.77906903099,278.498571934325,2154.10446189522,13972.4183765003,13739.8334410197,0.0497345504163604,3.34558097678928,3.39531552720564
232,79149.9748074049,883.963061040727,0.0621315519347294,0,0,315.849654778063,67.9358774925833,52.2144677293424,0,0,2346.19078850402,358906.667320717,5611.61742685585,5610.59448100238,4786.12453094202,279.502947777167,2164.41422271826,14031.84181888,13798.0745260131,0.0497149634247762,3.34546191102982,3.39517687445459
233,79150.3129404257,883.624952103283,0.0621074685398559,0,0,315.853489990106,67.9334184332669,52.2130915766157,0,0,2347.32053814605,358917.406585689,5611.6671068734,5610.64417659296,4789.46987241806,280.506937418554,2174.72361239496,14091.2654371498,13856.3158159292,0.049695590580086,3.34534147604245,3.39503706662254
234,79150.6473993432,883.290517006735,0.0620836475673629,0,0,315.857400330078,67.9309339859073,52.2116656840031,0,0,2348.4502574702,358928.145636156,5611.71676798858,5610.69385302202,4792.81509216981,281.51054505949,2185.03262695207,14150.6892379329,13914.5573184846,0.0496764290628562,3.34521975175358,3.39489618081643
235,79150.9782319337,882.959707978293,0.062060085587664,0,0,315.861382091202,67.9284256958328,52.2101922129539,0,0,2349.57994542374,358938.884468051,5611.76641040656,5610.74351049813,4796.16018898534,282.513774846247,2195.34126265474,14210.1132275667,13972.7990410627,0.0496574761091324,3.34509681552754,3.39475429163667
236,79151.3054851687,882.632478049616,0.0620367792292635,0,0,315.865431683002,67.9258950583615,52.2086732586251,0,0,2350.70960100001,358949.62307751,5611.81603432983,5610.79314922712,4799.50516172756,283.516630871285,2205.64951599881,14269.5374121114,14031.0409907239,0.0496387289958875,3.3449727422194,3.39461147121528
237,79151.6292052327,882.30878103965,0.0620137251775115,0,0,315.869545627995,67.9233435202416,52.2071108517512,0,0,2351.83922323697,358960.361460864,5611.86563995828,5610.84276941218,4802.85000933183,284.519117174158,2215.95738370335,14328.9617973583,14089.2831742156,0.0496201850519356,3.34484760426676,3.3944677893187
238,79151.9494375395,881.988571537886,0.0619909201733901,0,0,315.873720558473,67.9207724810512,52.2055069604638,0,0,2352.96881121584,358971.099614631,5611.91522748924,5610.89237125382,4806.19473080357,285.521237742395,2226.26486270337,14388.3863888386,14147.5255979818,0.0496018416442894,3.34472147174256,3.39432331338685
239,79152.2662267485,881.671804888022,0.0619683610123287,0,0,315.877953213369,67.9181832945594,52.2038634920602,0,0,2354.09836405976,358981.837535515,5611.96479711747,5610.94195495001,4809.539325216,286.52299651237,2236.5719501428,14447.8111918309,14205.7682681724,0.049583696189984,3.34459441243325,3.39417810862324
240,79152.5796167809,881.358437172039,0.0619460445430491,0,0,315.882240435214,67.9155772700494,52.2021822947246,0,0,2355.2278809325,358992.575220396,5612.01434903529,5610.99152069616,4812.88379170791,287.524397370148,2246.87864336758,14507.2362113693,14264.0111906527,0.0495657461460723,3.34446649190613,3.3940322380522
241,79152.8896508352,881.048425194654,0.0619239676664386,0,0,315.886579167182,67.9129556736039,52.2004651592023,0,0,2356.35736103721,359003.312666325,5612.06388343252,5611.04106868517,4816.22812948147,288.525444152316,2257.18493991909,14566.6614522509,14322.2543710113,0.0495479890132628,3.34433777356116,3.39388576257443
242,79153.196371402,880.741726468162,0.0619021273344509,0,0,315.890966450205,67.9103197293559,52.1987138204272,0,0,2357.48680361514,359014.049870521,5612.1134004966,5611.0905991075,4819.57233780018,289.526140646793,2267.49083752761,14626.0869190433,14380.4978145699,0.0495304223313724,3.34420831871103,3.3937387410424
243,79153.4998202793,880.438299197646,0.0618805205490338,0,0,315.89539942018,67.9076706207031,52.1969299591052,0,0,2358.61620794453,359024.786830363,5612.1629004126,5611.14011215118,4822.91641598681,290.526490593629,2277.79633410611,14685.5126160915,14438.7415263907,0.0495130436829641,3.34407818662476,3.39359123030772
244,79153.8000385866,880.138102266542,0.0618591443610833,0,0,315.899875305244,67.9050094914896,52.1951152032547,0,0,2359.7455733394,359035.523543384,5612.21238336327,5611.18960800187,4826.26036342141,291.526497685778,2288.10142774411,14744.9385475252,14496.9855112849,0.0494958506878902,3.34394743460143,3.39344328528932
245,79154.0970667791,879.841095222562,0.0618379958694226,0,0,315.904391423131,67.9023374471535,52.1932711297037,0,0,2360.87489914841,359046.260007272,5612.26184952904,5611.23908684288,4829.60417953942,292.526165569869,2298.40611670179,14804.3647172652,14555.2297738207,0.0494788410078399,3.34381611801655,3.39329495902439
246,79154.3909446614,879.547238263958,0.0618170722198066,0,0,315.908945178598,67.8996555558434,52.1913992655467,0,0,2362.00418475385,359056.996219857,5612.3112990881,5611.28854885522,4832.94786382981,293.525497846943,2308.71039940426,14863.7911290304,14613.4743183307,0.0494620123399727,3.34368429038204,3.39314630272202
247,79154.6817114008,879.256492226111,0.0617963706039503,0,0,315.913534060924,67.8969648495028,52.1895010895612,0,0,2363.13342957048,359067.732179112,5612.36073221642,5611.33799421764,4836.29141583321,294.524498073193,2319.01427443592,14923.2177863437,14671.7191489194,0.0494453624196467,3.34355200340269,3.39299736582234
248,79154.9694055408,878.968818568453,0.0617758882585805,0,0,315.918155641478,67.8942663249248,52.187578033585,0,0,2364.26263304458,359078.467883145,5612.41014908779,5611.38742310666,4839.63483514024,295.523169760676,2329.31774053515,14982.6446925387,14729.9642694704,0.0494288890185999,3.34341930702703,3.39284819604563
249,79155.2540650134,878.684179361701,0.061755622464511,0,0,315.922807571356,67.8915609447768,52.1856314838559,0,0,2365.39179465288,359089.203330199,5612.45954987384,5611.4368356966,4842.97812138973,296.521516378014,2339.62079658895,15042.0718507652,14788.2096836538,0.049412589941312,3.34328624949103,3.39269883943234
250,79155.5357271516,878.402537275399,0.0617355705457397,0,0,315.927487579077,67.8888496385965,52.1836627823147,0,0,2366.52091390166,359099.938518642,5612.5089347441,5611.48623215963,4846.32127426711,297.519541351083,2349.9234416279,15101.4992639957,14846.4553949324,0.0493964630340997,3.34315287738718,3.39254934042128
251,79155.8144287019,878.123855565754,0.0617157298685675,0,0,315.932193468356,67.8861333037609,52.1816732278716,0,0,2367.64999032575,359110.673446968,5612.55830386601,5611.5356126658,4849.6642935028,298.517248063688,2360.2256748212,15160.9269350304,14904.7014065688,0.0493805061687453,3.34301923568728,3.39239974185602
252,79156.0902058359,877.848098063776,0.0616960978407383,0,0,315.936923115923,67.8834128064267,52.1796640776383,0,0,2368.77902348761,359121.408113787,5612.60765740494,5611.58497738306,4853.00717887061,299.514639858217,2370.52749547183,15220.3548665032,14962.9477216315,0.049364717258868,3.34288536781241,3.39225008507128
253,79156.3630941619,877.575229163689,0.0616766719106001,0,0,315.941674469417,67.8806889824454,52.1776365481258,0,0,2369.9080129765,359132.142517828,5612.65699552429,5611.63432647731,4856.34993018628,300.511720036294,2380.82890301192,15279.7830608869,15021.1943430016,0.0493490942444623,3.3427513156621,3.39210040990656
254,79156.6331287363,877.305213811623,0.0616574495662855,0,0,315.946445545327,67.8779626382526,52.175591816409,0,0,2371.03695840755,359142.87665793,5612.70631838543,5611.68366011241,4859.69254730595,301.508491859409,2391.12989699819,15339.2115204983,15079.4412733783,0.049333635100993,3.34261711967247,3.39195075477346
255,79156.9003440746,877.038017494581,0.0616384283349124,0,0,315.951234426997,67.8752345517317,52.1735310212595,0,0,2372.16585942093,359153.61053304,5612.7556261478,5611.73297845024,4863.0350301248,302.504958549538,2401.43047710755,15398.6402475036,15137.6885152853,0.0493183378348476,3.34248281884629,3.39180115668114
256,79157.1647741621,876.773606229661,0.0616196057818035,0,0,315.956039262687,67.8725054730545,52.1714552642468,0,0,2373.29471568107,359164.34414221,5612.8049189689,5611.78228165072,4866.3773785756,303.501123289753,2411.73064313289,15458.0692439229,15195.9360710762,0.0493032004806082,3.34234845080573,3.39165165128634
257,79157.4264524645,876.511946553535,0.0616009795097239,0,0,315.960858263682,67.8697761254971,52.1693656108089,0,0,2374.42352687582,359175.077484593,5612.85419700435,5611.83156987183,4869.71959262742,304.496989224816,2422.03039497883,15517.4985116354,15254.1839429403,0.049288221110146,3.34221405182325,3.39150227293339
258,79157.6854119382,876.25300551218,0.0615825471581378,0,0,315.965689702461,67.8670472062333,52.1672630912936,0,0,2375.55229271573,359185.810559437,5612.90346040788,5611.88084326965,4873.0616722843,305.492559461768,2432.32973265782,15576.9280523835,15312.4321329078,0.04927339781716,3.34207965687256,3.39135305468972
259,79157.9416850403,875.99675065085,0.061564306402482,0,0,315.970531910911,67.8643193871064,52.1651487019705,0,0,2376.68101293324,359196.543366086,5612.95270933141,5611.93010199838,4876.40361758395,306.487837070497,2442.62865628613,15636.357867778,15370.6806428551,0.0492587287271817,3.34194529965589,3.39120402838307
260,79158.1953037383,875.743150004283,0.0615462549534569,0,0,315.975383278595,67.8615933153778,52.1630234060157,0,0,2377.80968728201,359207.275903975,5613.00194392503,5611.97934621037,4879.7454285966,307.4828250843,2452.92716608013,15695.7879593019,15428.9294745101,0.0492442119966654,3.34181101265131,3.39105522464797
261,79158.4462995198,875.492172087141,0.0615283905563339,0,0,315.980242251064,67.8588696144563,52.1608881344681,0,0,2378.93831553618,359218.008172627,5613.05116433705,5612.02857605618,4883.08710542374,308.477526500437,2463.2252623526,15755.2183283148,15487.1786294568,0.0492298458084406,3.34167682713905,3.39090667294749
262,79158.6947034019,875.24378588467,0.0615107109902798,0,0,315.985107328223,67.8561488846052,52.1587437871603,0,0,2380.0668974897,359228.740171647,5613.10037071403,5612.07779168455,4886.42864819699,309.471944280668,2473.52294550915,15814.6489760571,15545.4281091405,0.0492156283698932,3.34154277324706,3.39075840161695
263,79158.9405459399,874.997960843584,0.061493214067696,0,0,315.989977062734,67.8534317036313,52.1565912336225,0,0,2381.19543295566,359239.471900725,5613.1495632008,5612.12699324247,4889.77005707697,310.466081351784,2483.82021604479,15874.079903654,15603.677914872,0.0492015579184226,3.3414088799791,3.39061043789752
264,79159.1838572367,874.754666863156,0.0614758976335742,0,0,315.994850058473,67.8507186275527,52.1544313139626,0,0,2382.32392176563,359250.203359627,5613.19874194046,5612.17618087519,4893.11133225222,311.459940606124,2494.11707454053,15933.5111121194,15661.9280478326,0.0491876327187128,3.34127517524939,3.39046280796811
265,79159.4246669514,874.513874286522,0.0614587595648666,0,0,315.999724969019,67.8480101912492,52.1522648397205,0,0,2383.45236376908,359260.934548197,5613.24790707447,5612.22535472625,4896.45247393813,312.453524902087,2504.41352166014,15992.9426023597,15720.1785090782,0.0491738510581854,3.34114168591259,3.39031553697077
266,79159.6630043076,874.275553892185,0.061441797769871,0,0,316.004600496195,67.8453069090939,52.1500925946994,0,0,2384.5807588327,359271.665466351,5613.29705874262,5612.2745149375,4899.79348237593,313.446837064628,2514.70955814704,16052.3743751772,15778.4292995436,0.0491602112506371,3.34100843780288,3.39016864905352
267,79159.8988981016,874.039676885709,0.0614250101876295,0,0,316.009475388648,67.8426092755663,52.147915335774,0,0,2385.70910683987,359282.396114077,5613.34619708304,5612.32366164913,4903.13435783169,314.439879885751,2525.00518482114,16111.806431274,15836.6804200469,0.0491467116362401,3.34087545575767,3.39002216739391
268,79160.1323767111,873.806214891621,0.0614083947873426,0,0,316.014348440463,67.8399177658497,52.145733793676,0,0,2386.83740769006,359293.12649143,5613.39532223231,5612.37279499971,4906.47510059534,315.432656124988,2535.30040257595,16171.2387712554,15894.9318712931,0.0491333505779039,3.34074276364754,3.38987611422544
269,79160.3634681025,873.575139945482,0.0613919495677954,0,0,316.019218489821,67.8372328364101,52.1435486737572,0,0,2387.96566129826,359303.856598531,5613.44443432537,5612.42191512617,4909.81571097975,316.425168509872,2545.59521237565,16230.671395633,15953.1836538784,0.049120126462185,3.34061038440996,3.38973051087214
270,79160.5921998388,873.346424486151,0.0613756725567976,0,0,316.024084417696,67.83455492556,52.1413606567325,0,0,2389.09386759448,359314.586435564,5613.49353349564,5612.47102216388,4913.15618931982,317.417419736396,2555.88961525232,16290.1043048283,16011.4357682937,0.0491070377011056,3.3404783400747,3.3895853777758
271,79160.8185990875,873.120041348227,0.0613595618106369,0,0,316.028945146582,67.8318844540053,52.1391703994013,0,0,2390.22202652318,359325.316002775,5613.54261987499,5612.5201162466,4916.49653597161,318.409412469469,2566.18361230319,16349.5374991756,16069.6882149287,0.0490940827276063,3.34034665178842,3.38944073451603
272,79161.0426926275,872.895963754656,0.0613436154135437,0,0,316.033799639262,67.8292218253779,52.1369785353485,0,0,2391.35013804277,359336.045300468,5613.59169359375,5612.5691975066,4919.83675131146,319.401149343364,2576.47720468806,16408.9709789252,16127.9409940749,0.0490812599964556,3.34021533984651,3.38929659984296
273,79161.2645068565,872.674165309512,0.0613278314771696,0,0,316.038646897609,67.826567426752,52.134785675627,0,0,2392.47820212514,359346.774329004,5613.6407547808,5612.61826607459,4923.17683573517,320.39263296215,2586.7703936267,16468.4047442463,16186.1941059295,0.0490685679887974,3.34008442371578,3.38915299170458
274,79161.4840677984,872.454619990947,0.0613122081400765,0,0,316.043485961421,67.8239216291466,52.1325924094205,0,0,2393.60621875517,359357.503088797,5613.6898035635,5612.66732207979,4926.51678965723,321.383865900124,2597.0631803964,16527.83879523,16244.4475505986,0.0490560052021465,3.33995392205998,3.38900992726212
275,79161.7014011097,872.237302144289,0.061296743567238,0,0,316.048315907287,67.8212847880138,52.1303993046873,0,0,2394.73418793024,359368.231580314,5613.7388400678,5612.71636564995,4929.85661351,322.374850702231,2607.35556632956,16587.2731318921,16302.7013281006,0.0490435701594834,3.33982385276158,3.38886742292107
276,79161.9165320863,872.022186475309,0.0612814359495521,0,0,316.053135847488,67.8186572437129,52.1282069087871,0,0,2395.86210965981,359378.959804074,5613.78786441819,5612.76539691135,4933.19630774295,323.36558988448,2617.6475528114,16646.7077541756,16360.9554383691,0.049031261402888,3.33969423295457,3.38872549435746
277,79162.1294856704,871.809248043628,0.0612662835033647,0,0,316.057944928928,67.8160393219713,52.1260157490893,0,0,2396.98998396494,359389.687760641,5613.83687673776,5612.81441598885,4936.53587282198,324.356085934343,2627.93914127764,16706.1426619538,16419.2098812563,0.0490190774962684,3.33956507903349,3.38858415652976
278,79162.3402864568,871.598462256286,0.061251284470004,0,0,316.062742332091,67.8134313343324,52.1238263335652,0,0,2398.11781087792,359400.415450629,5613.8858771482,5612.86342300587,4939.87530922868,325.346341311163,2638.23033321236,16765.5778550321,16477.4646565358,0.0490070170199033,3.33943640669168,3.38844342371158
279,79162.548958699,871.389804861441,0.0612364371153254,0,0,316.067527270035,67.8108335785905,52.1216391513628,0,0,2399.24559044181,359411.142874695,5613.93486576983,5612.91241808445,4943.2146174596,326.336358446534,2648.52113014587,16825.0133331515,16535.7197639057,0.0489950785804467,3.33930823092578,3.38830330950623
280,79162.7555263156,871.18325194222,0.0612217397292667,0,0,316.072298987409,67.8082463392139,52.1194546733658,0,0,2400.37332271007,359421.870033538,5613.98384272162,5612.96140134524,4946.55379802567,327.326139744696,2658.81153365267,16884.4490959901,16593.975202991,0.0489832607954668,3.33918056607308,3.38816382686855
281,79162.9600128962,870.978779910702,0.061207190625413,0,0,316.077056759496,67.8056698877553,52.117273352737,0,0,2401.50100774613,359432.5969279,5614.03280812121,5613.01037290756,4949.8928514515,328.315687582903,2669.10154534943,16943.8851431661,16652.2309733467,0.0489715623125448,3.33905342582148,3.38802498813402
282,79163.1624417073,870.776365502036,0.0611927881405717,0,0,316.08179989129,67.8031044832513,52.1150956254466,0,0,2402.62864562306,359443.323558562,5614.08176208491,5613.05933288934,4953.23177827473,329.3050043118,2679.39116689306,17003.3214742395,16710.4870744604,0.0489599817874478,3.33892682323403,3.38788680502148
283,79163.3628356982,870.575985768691,0.0611785306343566,0,0,316.086527716593,67.8005503726102,52.1129219107849,0,0,2403.75623642317,359454.049926342,5614.13070472774,5613.10828140724,4956.57057904549,330.294092255782,2689.68039997889,17062.7580887148,16768.7435057547,0.0489485178986797,3.33880077076446,3.38774928866314
284,79163.5612175062,870.377618074832,0.0611644164887814,0,0,316.091239597138,67.7980077909882,52.1107526118619,0,0,2404.88378023768,359464.776032095,5614.17963616343,5613.15721857659,4959.90925432578,331.282953713353,2699.96924633879,17122.194986043,16827.0002665901,0.0489371693456633,3.33867528028441,3.38761244963007
285,79163.7576094626,870.181240090816,0.0611504441078625,0,0,316.095934921741,67.7954769621562,52.1085881160912,0,0,2406.01127716635,359475.50187671,5614.22855650445,5613.20614451143,4963.24780468887,332.271590957479,2710.25770773947,17181.6321656235,16885.2573562667,0.048925934840554,3.33855036308705,3.38747629792761
286,79163.9520335978,869.98682978782,0.0611366119172298,0,0,316.100613105471,67.7929580988549,52.1064287956619,0,0,2407.13872731715,359486.227461112,5614.27746586204,5613.25505932455,4966.58623071879,333.260006235929,2720.54578598074,17241.0696268062,16943.5147740272,0.0489148131164256,3.33842602992263,3.38734084303906
287,79164.1445116466,869.794365432575,0.061122918363747,0,0,316.105273588851,67.7904514031407,52.1042750079963,0,0,2408.26613080596,359496.952786254,5614.32636434618,5613.30396312747,4969.92453300979,334.248201771616,2730.8334828939,17300.5073688936,17001.7725190589,0.0489038029209041,3.3383022909984,3.3872060939193
288,79164.3350650534,869.603825582221,0.0611093619151394,0,0,316.109915837072,67.787957066721,52.1021270961948,0,0,2409.39348775623,359507.677853122,5614.37525206567,5613.35285603049,4973.2627121658,335.236179762932,2741.1208003401,17359.9453911425,17060.0305904961,0.0488929030225336,3.33817915601412,3.38707205903665
289,79164.5237149772,869.415189079275,0.0610959410596305,0,0,316.114539339239,67.7854752712805,52.0999853894683,0,0,2410.52079829868,359518.402662731,5614.42412912807,5613.40173814269,4976.60076879996,336.223942384068,2751.40774020883,17419.3836927661,17118.2889874218,0.0488821121998626,3.33805663415842,3.38693874635828
290,79164.7104822965,869.228435046705,0.0610826543055861,0,0,316.119143607631,67.7830061887978,52.0978502035588,0,0,2411.64806257101,359529.127216124,5614.47299563981,5613.45060957195,4979.9387035341,337.211491785343,2761.69430441642,17478.8222729352,17176.5477088703,0.0488714292559962,3.33793473413607,3.38680616339207
291,79164.8953876142,869.043542883114,0.0610695001811666,0,0,316.123728176987,67.7805499818536,52.0957218411476,0,0,2412.77528071761,359539.851514369,5614.52185170611,5613.49947042495,4983.27651699828,338.198830093516,2771.98049490456,17538.2611307808,17234.8067538288,0.0488608530022248,3.33781346418891,3.38667431719114
292,79165.0784512622,868.860492258023,0.0610564772339859,0,0,316.128292603807,67.7781068039288,52.0936005922523,0,0,2413.90245288928,359550.575558561,5614.57069743106,5613.54832080722,4986.61420983038,339.185959412098,2782.26631363894,17597.700265395,17293.0661212399,0.0488503822689381,3.33769283209313,3.38654321436206
293,79165.2596933062,868.679263107263,0.0610435840307789,0,0,316.13283646568,67.7756767996959,52.0914867346123,0,0,2415.02957924295,359561.299349819,5614.61953291761,5613.59716082312,4989.95178267557,340.172881821653,2792.55176260785,17657.139675833,17351.3258100026,0.048840015902897,3.33757284518833,3.38641286109123
294,79165.4391335499,868.49983562846,0.0610308191570756,0,0,316.137359360624,67.7732601053003,52.0893805340637,0,0,2416.15665994146,359572.022889285,5614.6683582676,5613.64599057589,4993.28923618596,341.159599380106,2802.8368438209,17716.5793611146,17409.585818975,0.048829752767233,3.33745351038942,3.38628326315666
295,79165.6167915397,868.322190276616,0.0610181812168815,0,0,316.14186090645,67.7708568486344,52.0872822449036,0,0,2417.28369515325,359582.746178121,5614.71717358175,5613.69481016762,4996.62657102015,342.146114123028,2813.12155930773,17776.0193202258,17467.8461469758,0.0488195917341727,3.33733483419746,3.38615442593164
296,79165.7926865689,868.14630775979,0.0610056688323663,0,0,316.14634074014,67.7684671496041,52.0851921102438,0,0,2418.41068505215,359593.469217513,5614.76597895969,5613.74361969932,4999.96378784286,343.132428063936,2823.40591111676,17835.4595521202,17526.1067927856,0.0488095316950421,3.33721682271153,3.38602635440657
297,79165.966837682,867.972169034868,0.0609932806435579,0,0,316.150798517246,67.7660911203871,52.0831103623547,0,0,2419.53762981712,359604.192008666,5614.81477449998,5613.79241927087,5003.30088732451,344.11854319457,2833.68990131404,17894.9000557202,17584.3677551493,0.0487995715566285,3.33709948164233,3.38589905319895
298,79166.1392636788,867.799755303415,0.0609810153080436,0,0,316.155233911305,67.7637288656838,52.0810372229994,0,0,2420.66452963206,359614.914552801,5614.86356030012,5613.84120898111,5006.63787014084,345.104461485176,2843.97353198205,17954.3408299191,17642.6290327772,0.0487897102339048,3.33698281633224,3.38577252656614
299,79166.3099831183,867.62904800763,0.0609688715006779,0,0,316.159646613268,67.7613804829614,52.0789729037585,0,0,2421.79138468553,359625.636851161,5614.91233645654,5613.88998892777,5009.9747369726,346.090184884785,2854.25680521864,18013.7818735814,17700.8906243467,0.0487799466664001,3.33686683175711,3.38564677842351
300,79166.4790143232,867.460028826371,0.0609568479132953,0,0,316.164036330952,67.7590460626905,52.0769176063452,0,0,2422.91819517057,359636.358905003,5614.96110306466,5613.93875920757,5013.31148850514,347.075715321478,2864.53972313589,18073.2231855453,17759.1525285039,0.0487702797945531,3.33675153254171,3.38552181233626
301,79166.6463753829,867.292679671274,0.0609449432544306,0,0,316.1684027885,67.7567256885754,52.0748715229121,0,0,2424.04496128448,359647.0807156,5615.00986021886,5613.98751991615,5016.64812542811,348.061054702657,2874.82228785909,18132.6647646229,17817.414743865,0.0487607085815398,3.33663692297614,3.38539763155768
302,79166.8120841583,867.126982682946,0.0609331562490439,0,0,316.172745725862,67.7544194377773,52.0728348363485,0,0,2425.17168322863,359657.802284242,5615.0586080125,5614.03627114815,5019.98464843513,349.046204915307,2885.10450152576,18192.106609602,17875.6772690178,0.0487512320005408,3.3365230070176,3.38527423901814
303,79166.9761582846,866.962920227241,0.0609214856382521,0,0,316.177064898287,67.7521273811312,52.0708077205703,0,0,2426.29836120822,359668.523612232,5615.10734653797,5614.08501299719,5023.32105822344,350.031167826252,2895.38636628462,18251.5487192472,17933.9401025228,0.0487418490365599,3.33640978831227,3.38515163734883
304,79167.1386151757,866.800474891611,0.0609099301790658,0,0,316.181360075831,67.7498495833566,52.0687903408005,0,0,2427.42499543215,359679.244700886,5615.15607588665,5614.13374555588,5026.65735549364,351.015945282409,2905.66788429468,18310.9910923011,17992.2032429152,0.0487325586918814,3.33629727019525,3.38502982888713
305,79167.2994720273,866.639629481539,0.0608984886441312,0,0,316.185631042883,67.7475861032622,52.0667828538426,0,0,2428.55158611279,359689.965551533,5615.20479614896,5614.18246891585,5029.99354094934,352.00053911104,2915.94905772433,18370.4337274852,18050.4666887052,0.0487233599751562,3.33618545570516,3.38490881568032
306,79167.4587458206,866.480367017031,0.060887159821478,0,0,316.189877597698,67.7453369939445,52.0647854083457,0,0,2429.6781334658,359700.686165514,5615.25350741437,5614.23118316777,5033.32961529694,352.984951119996,2926.22988875045,18429.8766235011,18108.7304383805,0.0487142519123154,3.33607434759961,3.38478859951192
307,79167.6164533258,866.322670729197,0.0608759425142723,0,0,316.194099551945,67.7431023029803,52.0627981450622,0,0,2430.80463770999,359711.406544181,5615.30220977137,5614.2798884013,5036.6655792453,353.969183097957,2936.51037955753,18489.3197790316,18166.9944904062,0.0487052335392946,3.33596394835604,3.38466918189533
308,79167.7726111051,866.166524056892,0.0608648355405742,0,0,316.198296730275,67.7408820726149,52.0608211970981,0,0,2431.93109906713,359722.126688895,5615.35090330755,5614.32858470521,5040.00143350548,354.953236814676,2946.79053233691,18548.7631927418,18225.258843227,0.0486963039056718,3.3358542601818,3.38455056408748
309,79167.9272355163,866.011910643425,0.0608538377331009,0,0,316.202468969889,67.7386763399429,52.0588546901564,0,0,2433.05751776178,359732.846601028,5615.39958810954,5614.37727216728,5043.33717879052,355.937114021205,2957.07034928592,18608.2068632797,18283.5234952679,0.0486874620710296,3.33574528503596,3.38443274710698
310,79168.0803427162,865.85881433334,0.0608429479389943,0,0,316.206616120129,67.7364851370855,52.0568987427731,0,0,2434.18389402115,359743.566281961,5615.44826426308,5614.42595087439,5046.67281581514,356.920816450131,2967.34983260715,18667.6507892775,18341.7884449353,0.0486787071067738,3.33563702461743,3.3843157317242
311,79168.2319486632,865.707219169258,0.0608321650195935,0,0,316.21073804208,67.7343084913617,52.0549534665466,0,0,2435.31022807494,359754.285733082,5615.496931853,5614.47462091248,5050.00834529552,357.904345815801,2977.6289845077,18727.0949693524,18400.0536906182,0.0486700380952243,3.33552948038869,3.38419951848391
312,79168.3820691209,865.557109388785,0.0608214878502116,0,0,316.214834608172,67.7321464254546,52.053018966361,0,0,2436.43652015519,359765.004955788,5615.54559096324,5614.52328236662,5053.34376794911,358.887703814545,2987.90780719846,18786.5394021077,18458.3192306892,0.0486614541350718,3.33542265358392,3.38408410771899
313,79168.5307196607,865.408469421482,0.0608109153199176,0,0,316.218905701812,67.7299989575733,52.0510953406022,0,0,2437.56277049612,359775.723951481,5615.59424167686,5614.57193532095,5056.67908449431,359.870892124898,2998.18630289342,18845.9840861331,18516.5850635054,0.0486529543295546,3.3353165452063,3.38396949953585
