,time,S_c1,C_c1,I_c1,VS_c1,VC_c1,S_h1,C_h1,I_h1,VS_h1,VC_h1,D_h1,CInc_1a,CInc_1b,CInc_1c,CInc_1d,col_adm,col_discharges,admissions,discharges,,,,,
413,412,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2136.891262,358661.0634,5629.42715,5628.367313,4106.86198,789.9633134,2549.770831,24570.07672,24533.53196,0.076783589,0.056015092,,0.02915346,
414,413,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2136.920415,358665.9547,5629.503947,5628.444097,4106.917995,791.8807001,2555.959595,24629.71283,24593.07937,0.076783589,0.056015092,,0.02915346,
415,414,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2136.949569,358670.8459,5629.580744,5628.52088,4106.97401,793.7980868,2562.148359,24689.34894,24652.62678,0.076783589,0.056015092,,0.02915346,
416,415,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2136.978722,358675.7372,5629.657541,5628.597664,4107.030025,795.7154734,2568.337124,24748.98505,24712.17419,0.076783589,0.056015092,,0.02915346,
417,416,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.007876,358680.6285,5629.734337,5628.674447,4107.08604,797.6328601,2574.525888,24808.62116,24771.72159,0.076783589,0.056015092,,0.02915346,
418,417,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.037029,358685.5198,5629.811134,5628.751231,4107.142055,799.5502468,2580.714652,24868.25726,24831.269,0.076783589,0.056015092,,0.02915346,
419,418,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.066182,358690.411,5629.887931,5628.828014,4107.198071,801.4676335,2586.903416,24927.89337,24890.81641,0.076783589,0.056015092,,0.02915346,
420,419,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.095336,358695.3023,5629.964727,5628.904798,4107.254086,803.3850202,2593.09218,24987.52948,24950.36382,0.076783589,0.056015092,,0.02915346,
421,420,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.124489,358700.1936,5630.041524,5628.981582,4107.310101,805.3024069,2599.280944,25047.16559,25009.91123,0.076783589,0.056015092,,0.02915346,
422,421,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.153643,358705.0848,5630.118321,5629.058365,4107.366116,807.2197935,2605.469709,25106.8017,25069.45863,0.076783589,0.056015092,,0.02915346,
423,422,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.182796,358709.9761,5630.195118,5629.135149,4107.422131,809.1371802,2611.658473,25166.43781,25129.00604,0.076783589,0.056015092,,0.02915346,
424,423,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.21195,358714.8674,5630.271914,5629.211932,4107.478146,811.0545669,2617.847237,25226.07392,25188.55345,0.076783589,0.056015092,,0.02915346,
425,424,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.241103,358719.7587,5630.348711,5629.288716,4107.534161,812.9719536,2624.036001,25285.71002,25248.10086,0.076783589,0.056015092,,0.02915346,
426,425,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.270257,358724.6499,5630.425508,5629.3655,4107.590176,814.8893403,2630.224765,25345.34613,25307.64826,0.076783589,0.056015092,,0.02915346,
427,426,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.29941,358729.5412,5630.502305,5629.442283,4107.646191,816.806727,2636.413529,25404.98224,25367.19567,0.076783589,0.056015092,,0.02915346,
428,427,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.328564,358734.4325,5630.579101,5629.519067,4107.702206,818.7241136,2642.602293,25464.61835,25426.74308,0.076783589,0.056015092,,0.02915346,
429,428,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.357717,358739.3237,5630.655898,5629.59585,4107.758221,820.6415003,2648.791058,25524.25446,25486.29049,0.076783589,0.056015092,,0.02915346,
430,429,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.38687,358744.215,5630.732695,5629.672634,4107.814237,822.558887,2654.979822,25583.89057,25545.83789,0.076783589,0.056015092,,0.02915346,
431,430,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.416024,358749.1063,5630.809492,5629.749418,4107.870252,824.4762737,2661.168586,25643.52668,25605.3853,0.076783589,0.056015092,,0.02915346,
432,431,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.445177,358753.9976,5630.886288,5629.826201,4107.926267,826.3936604,2667.35735,25703.16278,25664.93271,0.076783589,0.056015092,,0.02915346,
433,432,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.474331,358758.8888,5630.963085,5629.902985,4107.982282,828.3110471,2673.546114,25762.79889,25724.48012,0.076783589,0.056015092,,0.02915346,
434,433,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.503484,358763.7801,5631.039882,5629.979768,4108.038297,830.2284337,2679.734878,25822.435,25784.02752,0.076783589,0.056015092,,0.02915346,
435,434,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.532638,358768.6714,5631.116679,5630.056552,4108.094312,832.1458204,2685.923643,25882.07111,25843.57493,0.076783589,0.056015092,,0.02915346,
436,435,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.561791,358773.5627,5631.193475,5630.133335,4108.150327,834.0632071,2692.112407,25941.70722,25903.12234,0.076783589,0.056015092,,0.02915346,
437,436,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.590945,358778.4539,5631.270272,5630.210119,4108.206342,835.9805938,2698.301171,26001.34333,25962.66975,0.076783589,0.056015092,,0.02915346,
438,437,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.620098,358783.3452,5631.347069,5630.286903,4108.262357,837.8979805,2704.489935,26060.97943,26022.21716,0.076783589,0.056015092,,0.02915346,
439,438,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.649252,358788.2365,5631.423866,5630.363686,4108.318372,839.8153671,2710.678699,26120.61554,26081.76456,0.076783589,0.056015092,,0.02915346,
440,439,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.678405,358793.1277,5631.500662,5630.44047,4108.374387,841.7327538,2716.867463,26180.25165,26141.31197,0.076783589,0.056015092,,0.02915346,
441,440,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.707559,358798.019,5631.577459,5630.517253,4108.430403,843.6501405,2723.056227,26239.88776,26200.85938,0.076783589,0.056015092,,0.02915346,
442,441,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.736712,358802.9103,5631.654256,5630.594037,4108.486418,845.5675272,2729.244992,26299.52387,26260.40679,0.076783589,0.056015092,,0.02915346,
443,442,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.765865,358807.8016,5631.731052,5630.670821,4108.542433,847.4849139,2735.433756,26359.15998,26319.95419,0.076783589,0.056015092,,0.02915346,
444,443,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.795019,358812.6928,5631.807849,5630.747604,4108.598448,849.4023006,2741.62252,26418.79609,26379.5016,0.076783589,0.056015092,,0.02915346,
445,444,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.824172,358817.5841,5631.884646,5630.824388,4108.654463,851.3196872,2747.811284,26478.43219,26439.04901,0.076783589,0.056015092,,0.02915346,
446,445,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.853326,358822.4754,5631.961443,5630.901171,4108.710478,853.2370739,2754.000048,26538.0683,26498.59642,0.076783589,0.056015092,,0.02915346,
447,446,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.882479,358827.3666,5632.038239,5630.977955,4108.766493,855.1544606,2760.188812,26597.70441,26558.14382,0.076783589,0.056015092,,0.02915346,
448,447,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.911633,358832.2579,5632.115036,5631.054739,4108.822508,857.0718473,2766.377577,26657.34052,26617.69123,0.076783589,0.056015092,,0.02915346,
449,448,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.940786,358837.1492,5632.191833,5631.131522,4108.878523,858.989234,2772.566341,26716.97663,26677.23864,0.076783589,0.056015092,,0.02915346,
450,449,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.96994,358842.0405,5632.26863,5631.208306,4108.934538,860.9066207,2778.755105,26776.61274,26736.78605,0.076783589,0.056015092,,0.02915346,
451,450,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2137.999093,358846.9317,5632.345426,5631.285089,4108.990553,862.8240073,2784.943869,26836.24885,26796.33346,0.076783589,0.056015092,,0.02915346,
452,451,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.028247,358851.823,5632.422223,5631.361873,4109.046569,864.741394,2791.132633,26895.88495,26855.88086,0.076783589,0.056015092,,0.02915346,
453,452,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.0574,358856.7143,5632.49902,5631.438656,4109.102584,866.6587807,2797.321397,26955.52106,26915.42827,0.076783589,0.056015092,,0.02915346,
454,453,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.086554,358861.6056,5632.575817,5631.51544,4109.158599,868.5761674,2803.510161,27015.15717,26974.97568,0.076783589,0.056015092,,0.02915346,
455,454,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.115707,358866.4968,5632.652613,5631.592224,4109.214614,870.4935541,2809.698926,27074.79328,27034.52309,0.076783589,0.056015092,,0.02915346,
456,455,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.14486,358871.3881,5632.72941,5631.669007,4109.270629,872.4109408,2815.88769,27134.42939,27094.07049,0.076783589,0.056015092,,0.02915346,
457,456,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.174014,358876.2794,5632.806207,5631.745791,4109.326644,874.3283274,2822.076454,27194.0655,27153.6179,0.076783589,0.056015092,,0.02915346,
458,457,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.203167,358881.1706,5632.883004,5631.822574,4109.382659,876.2457141,2828.265218,27253.70161,27213.16531,0.076783589,0.056015092,,0.02915346,
459,458,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.232321,358886.0619,5632.9598,5631.899358,4109.438674,878.1631008,2834.453982,27313.33771,27272.71272,0.076783589,0.056015092,,0.02915346,
460,459,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.261474,358890.9532,5633.036597,5631.976142,4109.494689,880.0804875,2840.642746,27372.97382,27332.26012,0.076783589,0.056015092,,0.02915346,
461,460,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.290628,358895.8445,5633.113394,5632.052925,4109.550704,881.9978742,2846.831511,27432.60993,27391.80753,0.076783589,0.056015092,,0.02915346,
462,461,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.319781,358900.7357,5633.19019,5632.129709,4109.606719,883.9152609,2853.020275,27492.24604,27451.35494,0.076783589,0.056015092,,0.02915346,
463,462,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.348935,358905.627,5633.266987,5632.206492,4109.662735,885.8326475,2859.209039,27551.88215,27510.90235,0.076783589,0.056015092,,0.02915346,
464,463,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.378088,358910.5183,5633.343784,5632.283276,4109.71875,887.7500342,2865.397803,27611.51826,27570.44976,0.076783589,0.056015092,,0.02915346,
465,464,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.407242,358915.4095,5633.420581,5632.36006,4109.774765,889.6674209,2871.586567,27671.15437,27629.99716,0.076783589,0.056015092,,0.02915346,
466,465,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.436395,358920.3008,5633.497377,5632.436843,4109.83078,891.5848076,2877.775331,27730.79047,27689.54457,0.076783589,0.056015092,,0.02915346,
467,466,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.465549,358925.1921,5633.574174,5632.513627,4109.886795,893.5021943,2883.964095,27790.42658,27749.09198,0.076783589,0.056015092,,0.02915346,
468,467,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.494702,358930.0834,5633.650971,5632.59041,4109.94281,895.419581,2890.15286,27850.06269,27808.63939,0.076783589,0.056015092,,0.02915346,
469,468,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.523855,358934.9746,5633.727768,5632.667194,4109.998825,897.3369676,2896.341624,27909.6988,27868.18679,0.076783589,0.056015092,,0.02915346,
470,469,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.553009,358939.8659,5633.804564,5632.743977,4110.05484,899.2543543,2902.530388,27969.33491,27927.7342,0.076783589,0.056015092,,0.02915346,
471,470,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.582162,358944.7572,5633.881361,5632.820761,4110.110855,901.171741,2908.719152,28028.97102,27987.28161,0.076783589,0.056015092,,0.02915346,
472,471,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.611316,358949.6484,5633.958158,5632.897545,4110.16687,903.0891277,2914.907916,28088.60713,28046.82902,0.076783589,0.056015092,,0.02915346,
473,472,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.640469,358954.5397,5634.034955,5632.974328,4110.222885,905.0065144,2921.09668,28148.24323,28106.37642,0.076783589,0.056015092,,0.02915346,
474,473,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.669623,358959.431,5634.111751,5633.051112,4110.278901,906.9239011,2927.285445,28207.87934,28165.92383,0.076783589,0.056015092,,0.02915346,
475,474,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.698776,358964.3223,5634.188548,5633.127895,4110.334916,908.8412877,2933.474209,28267.51545,28225.47124,0.076783589,0.056015092,,0.02915346,
476,475,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.72793,358969.2135,5634.265345,5633.204679,4110.390931,910.7586744,2939.662973,28327.15156,28285.01865,0.076783589,0.056015092,,0.02915346,
477,476,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.757083,358974.1048,5634.342142,5633.281463,4110.446946,912.6760611,2945.851737,28386.78767,28344.56606,0.076783589,0.056015092,,0.02915346,
478,477,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.786237,358978.9961,5634.418938,5633.358246,4110.502961,914.5934478,2952.040501,28446.42378,28404.11346,0.076783589,0.056015092,,0.02915346,
479,478,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.81539,358983.8874,5634.495735,5633.43503,4110.558976,916.5108345,2958.229265,28506.05989,28463.66087,0.076783589,0.056015092,,0.02915346,
480,479,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.844544,358988.7786,5634.572532,5633.511813,4110.614991,918.4282212,2964.418029,28565.69599,28523.20828,0.076783589,0.056015092,,0.02915346,
481,480,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.873697,358993.6699,5634.649328,5633.588597,4110.671006,920.3456078,2970.606794,28625.3321,28582.75569,0.076783589,0.056015092,,0.02915346,
482,481,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.90285,358998.5612,5634.726125,5633.665381,4110.727021,922.2629945,2976.795558,28684.96821,28642.30309,0.076783589,0.056015092,,0.02915346,
483,482,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.932004,359003.4524,5634.802922,5633.742164,4110.783036,924.1803812,2982.984322,28744.60432,28701.8505,0.076783589,0.056015092,,0.02915346,
484,483,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.961157,359008.3437,5634.879719,5633.818948,4110.839051,926.0977679,2989.173086,28804.24043,28761.39791,0.076783589,0.056015092,,0.02915346,
485,484,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2138.990311,359013.235,5634.956515,5633.895731,4110.895067,928.0151546,2995.36185,28863.87654,28820.94532,0.076783589,0.056015092,,0.02915346,
486,485,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.019464,359018.1263,5635.033312,5633.972515,4110.951082,929.9325412,3001.550614,28923.51265,28880.49272,0.076783589,0.056015092,,0.02915346,
487,486,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.048618,359023.0175,5635.110109,5634.049298,4111.007097,931.8499279,3007.739379,28983.14875,28940.04013,0.076783589,0.056015092,,0.02915346,
488,487,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.077771,359027.9088,5635.186906,5634.126082,4111.063112,933.7673146,3013.928143,29042.78486,28999.58754,0.076783589,0.056015092,,0.02915346,
489,488,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.106925,359032.8001,5635.263702,5634.202866,4111.119127,935.6847013,3020.116907,29102.42097,29059.13495,0.076783589,0.056015092,,0.02915346,
490,489,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.136078,359037.6913,5635.340499,5634.279649,4111.175142,937.602088,3026.305671,29162.05708,29118.68235,0.076783589,0.056015092,,0.02915346,
491,490,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.165232,359042.5826,5635.417296,5634.356433,4111.231157,939.5194747,3032.494435,29221.69319,29178.22976,0.076783589,0.056015092,,0.02915346,
492,491,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.194385,359047.4739,5635.494093,5634.433216,4111.287172,941.4368613,3038.683199,29281.3293,29237.77717,0.076783589,0.056015092,,0.02915346,
493,492,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.223538,359052.3652,5635.570889,5634.51,4111.343187,943.354248,3044.871963,29340.9654,29297.32458,0.076783589,0.056015092,,0.02915346,
494,493,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.252692,359057.2564,5635.647686,5634.586784,4111.399202,945.2716347,3051.060728,29400.60151,29356.87199,0.076783589,0.056015092,,0.02915346,
495,494,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.281845,359062.1477,5635.724483,5634.663567,4111.455217,947.1890214,3057.249492,29460.23762,29416.41939,0.076783589,0.056015092,,0.02915346,
496,495,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.310999,359067.039,5635.80128,5634.740351,4111.511233,949.1064081,3063.438256,29519.87373,29475.9668,0.076783589,0.056015092,,0.02915346,
497,496,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.340152,359071.9303,5635.878076,5634.817134,4111.567248,951.0237948,3069.62702,29579.50984,29535.51421,0.076783589,0.056015092,,0.02915346,
498,497,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.369306,359076.8215,5635.954873,5634.893918,4111.623263,952.9411814,3075.815784,29639.14595,29595.06162,0.076783589,0.056015092,,0.02915346,
499,498,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.398459,359081.7128,5636.03167,5634.970702,4111.679278,954.8585681,3082.004548,29698.78206,29654.60902,0.076783589,0.056015092,,0.02915346,
500,499,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.427613,359086.6041,5636.108467,5635.047485,4111.735293,956.7759548,3088.193313,29758.41816,29714.15643,0.076783589,0.056015092,,0.02915346,
501,500,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.456766,359091.4953,5636.185263,5635.124269,4111.791308,958.6933415,3094.382077,29818.05427,29773.70384,0.076783589,0.056015092,,0.02915346,
502,501,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.48592,359096.3866,5636.26206,5635.201052,4111.847323,960.6107282,3100.570841,29877.69038,29833.25125,0.076783589,0.056015092,,0.02915346,
503,502,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.515073,359101.2779,5636.338857,5635.277836,4111.903338,962.5281149,3106.759605,29937.32649,29892.79865,0.076783589,0.056015092,,0.02915346,
504,503,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.544227,359106.1692,5636.415653,5635.354619,4111.959353,964.4455015,3112.948369,29996.9626,29952.34606,0.076783589,0.056015092,,0.02915346,
505,504,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.57338,359111.0604,5636.49245,5635.431403,4112.015368,966.3628882,3119.137133,30056.59871,30011.89347,0.076783589,0.056015092,,0.02915346,
506,505,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.602533,359115.9517,5636.569247,5635.508187,4112.071383,968.2802749,3125.325897,30116.23482,30071.44088,0.076783589,0.056015092,,0.02915346,
507,506,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.631687,359120.843,5636.646044,5635.58497,4112.127399,970.1976616,3131.514662,30175.87092,30130.98829,0.076783589,0.056015092,,0.02915346,
508,507,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.66084,359125.7342,5636.72284,5635.661754,4112.183414,972.1150483,3137.703426,30235.50703,30190.53569,0.076783589,0.056015092,,0.02915346,
509,508,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.689994,359130.6255,5636.799637,5635.738537,4112.239429,974.032435,3143.89219,30295.14314,30250.0831,0.076783589,0.056015092,,0.02915346,
510,509,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.719147,359135.5168,5636.876434,5635.815321,4112.295444,975.9498216,3150.080954,30354.77925,30309.63051,0.076783589,0.056015092,,0.02915346,
511,510,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.748301,359140.4081,5636.953231,5635.892105,4112.351459,977.8672083,3156.269718,30414.41536,30369.17792,0.076783589,0.056015092,,0.02915346,
512,511,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.777454,359145.2993,5637.030027,5635.968888,4112.407474,979.784595,3162.458482,30474.05147,30428.72532,0.076783589,0.056015092,,0.02915346,
513,512,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.806608,359150.1906,5637.106824,5636.045672,4112.463489,981.7019817,3168.647247,30533.68758,30488.27273,0.076783589,0.056015092,,0.02915346,
514,513,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.835761,359155.0819,5637.183621,5636.122455,4112.519504,983.6193684,3174.836011,30593.32368,30547.82014,0.076783589,0.056015092,,0.02915346,
515,514,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.864915,359159.9732,5637.260418,5636.199239,4112.575519,985.5367551,3181.024775,30652.95979,30607.36755,0.076783589,0.056015092,,0.02915346,
516,515,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.894068,359164.8644,5637.337214,5636.276023,4112.631534,987.4541417,3187.213539,30712.5959,30666.91495,0.076783589,0.056015092,,0.02915346,
517,516,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.923222,359169.7557,5637.414011,5636.352806,4112.687549,989.3715284,3193.402303,30772.23201,30726.46236,0.076783589,0.056015092,,0.02915346,
518,517,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.952375,359174.647,5637.490808,5636.42959,4112.743565,991.2889151,3199.591067,30831.86812,30786.00977,0.076783589,0.056015092,,0.02915346,
519,518,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2139.981528,359179.5382,5637.567605,5636.506373,4112.79958,993.2063018,3205.779831,30891.50423,30845.55718,0.076783589,0.056015092,,0.02915346,
520,519,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2140.010682,359184.4295,5637.644401,5636.583157,4112.855595,995.1236885,3211.968596,30951.14034,30905.10459,0.076783589,0.056015092,,0.02915346,
521,520,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2140.039835,359189.3208,5637.721198,5636.65994,4112.91161,997.0410752,3218.15736,31010.77644,30964.65199,0.076783589,0.056015092,,0.02915346,
522,521,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2140.068989,359194.2121,5637.797995,5636.736724,4112.967625,998.9584618,3224.346124,31070.41255,31024.1994,0.076783589,0.056015092,,0.02915346,
523,522,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2140.098142,359199.1033,5637.874791,5636.813508,4113.02364,1000.875849,3230.534888,31130.04866,31083.74681,0.076783589,0.056015092,,0.02915346,
524,523,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2140.127296,359203.9946,5637.951588,5636.890291,4113.079655,1002.793235,3236.723652,31189.68477,31143.29422,0.076783589,0.056015092,,0.02915346,
525,524,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2140.156449,359208.8859,5638.028385,5636.967075,4113.13567,1004.710622,3242.912416,31249.32088,31202.84162,0.076783589,0.056015092,,0.02915346,
526,525,78346.06363,1687.84039,0.095979486,0,0,389.4791498,45.17346097,1.347389206,0,0,2140.185603,359213.7771,5638.105182,5637.043858,4113.191685,1006.628009,3249.101181,31308.95699,31262.38903,0.076783589,0.056015092,,0.02915346,
