"","year","vacc_coverage","vacc_efficacy","total_cases"
"191",2,0.6,0.3,23171
"192",2,0.6,0.4,21604
"193",2,0.6,0.5,20032
"194",2,0.6,0.6,18454
"195",2,0.6,0.7,16871
"196",2,0.6,0.8,15282
"197",2,0.6,0.9,13688
"198",2,0.6,1,12089
"199",2,0.7,0,27839
"200",2,0.7,0.1,26030
"201",2,0.7,0.2,24215
"202",2,0.7,0.3,22393
"203",2,0.7,0.4,20566
"204",2,0.7,0.5,18732
"205",2,0.7,0.6,16892
"206",2,0.7,0.7,15045
"207",2,0.7,0.8,13193
"208",2,0.7,0.9,11335
"209",2,0.7,1,9470
"210",2,0.8,0,27839
"211",2,0.8,0.1,25771
"212",2,0.8,0.2,23697
"213",2,0.8,0.3,21616
"214",2,0.8,0.4,19527
"215",2,0.8,0.5,17432
"216",2,0.8,0.6,15330
"217",2,0.8,0.7,13221
"218",2,0.8,0.8,11105
"219",2,0.8,0.9,8983
"220",2,0.8,1,6854
"221",2,0.9,0,27839
"222",2,0.9,0.1,25513
"223",2,0.9,0.2,23180
"224",2,0.9,0.3,20838
"225",2,0.9,0.4,18490
"226",2,0.9,0.5,16133
"227",2,0.9,0.6,13769
"228",2,0.9,0.7,11398
"229",2,0.9,0.8,9019
"230",2,0.9,0.9,6633
"231",2,0.9,1,4240
"232",2,1,0,27839
"233",2,1,0.1,25255
"234",2,1,0.2,22662
"235",2,1,0.3,20061
"236",2,1,0.4,17452
"237",2,1,0.5,14834
"238",2,1,0.6,12209
"239",2,1,0.7,9575
"240",2,1,0.8,6934
"241",2,1,0.9,4285
"242",2,1,1,1629
"243",3,0,0,27839
"244",3,0,0.1,27839
"245",3,0,0.2,27839
"246",3,0,0.3,27839
"247",3,0,0.4,27839
"248",3,0,0.5,27839
"249",3,0,0.6,27839
"250",3,0,0.7,27839
"251",3,0,0.8,27839
"252",3,0,0.9,27839
"253",3,0,1,27839
"254",3,0.1,0,27839
"255",3,0.1,0.1,27592
"256",3,0.1,0.2,27344
"257",3,0.1,0.3,27095
"258",3,0.1,0.4,26845
"259",3,0.1,0.5,26594
"260",3,0.1,0.6,26341
"261",3,0.1,0.7,26088
"262",3,0.1,0.8,25833
"263",3,0.1,0.9,25577
"264",3,0.1,1,25319
"265",3,0.2,0,27839
"266",3,0.2,0.1,27345
"267",3,0.2,0.2,26850
"268",3,0.2,0.3,26352
"269",3,0.2,0.4,25852
"270",3,0.2,0.5,25349
"271",3,0.2,0.6,24844
"272",3,0.2,0.7,24337
"273",3,0.2,0.8,23828
"274",3,0.2,0.9,23316
"275",3,0.2,1,22802
"276",3,0.3,0,27839
"277",3,0.3,0.1,27099
"278",3,0.3,0.2,26355
"279",3,0.3,0.3,25609
"280",3,0.3,0.4,24859
"281",3,0.3,0.5,24105
"282",3,0.3,0.6,23348
"283",3,0.3,0.7,22588
"284",3,0.3,0.8,21824
"285",3,0.3,0.9,21056
"286",3,0.3,1,20285
"287",3,0.4,0,27839
"288",3,0.4,0.1,26852
"289",3,0.4,0.2,25861
"290",3,0.4,0.3,24866
"291",3,0.4,0.4,23866
"292",3,0.4,0.5,22861
"293",3,0.4,0.6,21852
"294",3,0.4,0.7,20839
"295",3,0.4,0.8,19821
"296",3,0.4,0.9,18798
"297",3,0.4,1,17771
"298",3,0.5,0,27839
"299",3,0.5,0.1,26605
"300",3,0.5,0.2,25367
"301",3,0.5,0.3,24123
"302",3,0.5,0.4,22873
"303",3,0.5,0.5,21618
"304",3,0.5,0.6,20357
"305",3,0.5,0.7,19090
"306",3,0.5,0.8,17819
"307",3,0.5,0.9,16541
"308",3,0.5,1,15258
"309",3,0.6,0,27839
"310",3,0.6,0.1,26359
"311",3,0.6,0.2,24873
"312",3,0.6,0.3,23380
"313",3,0.6,0.4,21880
"314",3,0.6,0.5,20374
"315",3,0.6,0.6,18862
"316",3,0.6,0.7,17343
"317",3,0.6,0.8,15818
"318",3,0.6,0.9,14286
"319",3,0.6,1,12747
"320",3,0.7,0,27839
"321",3,0.7,0.1,26112
"322",3,0.7,0.2,24378
"323",3,0.7,0.3,22637
"324",3,0.7,0.4,20888
"325",3,0.7,0.5,19132
"326",3,0.7,0.6,17368
"327",3,0.7,0.7,15597
"328",3,0.7,0.8,13818
"329",3,0.7,0.9,12032
"330",3,0.7,1,10239
"331",3,0.8,0,27839
"332",3,0.8,0.1,25866
"333",3,0.8,0.2,23884
"334",3,0.8,0.3,21894
"335",3,0.8,0.4,19896
"336",3,0.8,0.5,17889
"337",3,0.8,0.6,15875
"338",3,0.8,0.7,13851
"339",3,0.8,0.8,11820
"340",3,0.8,0.9,9780
"341",3,0.8,1,7732
"342",3,0.9,0,27839
"343",3,0.9,0.1,25619
"344",3,0.9,0.2,23390
"345",3,0.9,0.3,21152
"346",3,0.9,0.4,18904
"347",3,0.9,0.5,16648
"348",3,0.9,0.6,14382
"349",3,0.9,0.7,12107
"350",3,0.9,0.8,9823
"351",3,0.9,0.9,7530
"352",3,0.9,1,5229
"353",3,1,0,27839
"354",3,1,0.1,25373
"355",3,1,0.2,22896
"356",3,1,0.3,20410
"357",3,1,0.4,17913
"358",3,1,0.5,15406
"359",3,1,0.6,12890
"360",3,1,0.7,10364
"361",3,1,0.8,7828
"362",3,1,0.9,5283
"363",3,1,1,2728
"364",4,0,0,27839
"365",4,0,0.1,27839
"366",4,0,0.2,27839
"367",4,0,0.3,27839
"368",4,0,0.4,27839
"369",4,0,0.5,27839
"370",4,0,0.6,27839
"371",4,0,0.7,27839
"372",4,0,0.8,27839
"373",4,0,0.9,27839
"374",4,0,1,27839
"375",4,0.1,0,27839
"376",4,0.1,0.1,27604
"377",4,0.1,0.2,27368
"378",4,0.1,0.3,27131
"379",4,0.1,0.4,26893
"380",4,0.1,0.5,26654
"381",4,0.1,0.6,26413
"382",4,0.1,0.7,26171
"383",4,0.1,0.8,25927
"384",4,0.1,0.9,25682
"385",4,0.1,1,25436
"386",4,0.2,0,27839
"387",4,0.2,0.1,27370
"388",4,0.2,0.2,26898
"389",4,0.2,0.3,26424
"390",4,0.2,0.4,25948
"391",4,0.2,0.5,25469
"392",4,0.2,0.6,24987
"393",4,0.2,0.7,24503
"394",4,0.2,0.8,24016
"395",4,0.2,0.9,23527
"396",4,0.2,1,23035
"397",4,0.3,0,27839
"398",4,0.3,0.1,27135
"399",4,0.3,0.2,26428
"400",4,0.3,0.3,25717
"401",4,0.3,0.4,25002
"402",4,0.3,0.5,24284
"403",4,0.3,0.6,23562
"404",4,0.3,0.7,22836
"405",4,0.3,0.8,22107
"406",4,0.3,0.9,21373
"407",4,0.3,1,20636
"408",4,0.4,0,27839
"409",4,0.4,0.1,26901
"410",4,0.4,0.2,25958
"411",4,0.4,0.3,25010
"412",4,0.4,0.4,24058
"413",4,0.4,0.5,23100
"414",4,0.4,0.6,22138
"415",4,0.4,0.7,21170
"416",4,0.4,0.8,20198
"417",4,0.4,0.9,19220
"418",4,0.4,1,18238
"419",4,0.5,0,27839
"420",4,0.5,0.1,26666
"421",4,0.5,0.2,25488
"422",4,0.5,0.3,24303
"423",4,0.5,0.4,23113
"424",4,0.5,0.5,21916
"425",4,0.5,0.6,20713
"426",4,0.5,0.7,19505
"427",4,0.5,0.8,18290
"428",4,0.5,0.9,17069
"429",4,0.5,1,15842
"430",4,0.6,0,27839
"431",4,0.6,0.1,26432
"432",4,0.6,0.2,25018
"433",4,0.6,0.3,23597
"434",4,0.6,0.4,22168
"435",4,0.6,0.5,20733
"436",4,0.6,0.6,19290
"437",4,0.6,0.7,17840
"438",4,0.6,0.8,16383
"439",4,0.6,0.9,14919
"440",4,0.6,1,13447
"441",4,0.7,0,27839
"442",4,0.7,0.1,26197
"443",4,0.7,0.2,24548
"444",4,0.7,0.3,22890
"445",4,0.7,0.4,21224
"446",4,0.7,0.5,19550
"447",4,0.7,0.6,17867
"448",4,0.7,0.7,16176
"449",4,0.7,0.8,14477
"450",4,0.7,0.9,12770
"451",4,0.7,1,11055
"452",4,0.8,0,27839
"453",4,0.8,0.1,25963
"454",4,0.8,0.2,24078
"455",4,0.8,0.3,22183
"456",4,0.8,0.4,20280
"457",4,0.8,0.5,18367
"458",4,0.8,0.6,16445
"459",4,0.8,0.7,14514
"460",4,0.8,0.8,12573
"461",4,0.8,0.9,10624
"462",4,0.8,1,8665
"463",4,0.9,0,27839
"464",4,0.9,0.1,25728
"465",4,0.9,0.2,23608
"466",4,0.9,0.3,21477
"467",4,0.9,0.4,19336
"468",4,0.9,0.5,17185
"469",4,0.9,0.6,15023
"470",4,0.9,0.7,12852
"471",4,0.9,0.8,10670
"472",4,0.9,0.9,8479
"473",4,0.9,1,6277
"474",4,1,0,27839
"475",4,1,0.1,25494
"476",4,1,0.2,23138
"477",4,1,0.3,20771
"478",4,1,0.4,18392
"479",4,1,0.5,16003
"480",4,1,0.6,13602
"481",4,1,0.7,11191
"482",4,1,0.8,8769
"483",4,1,0.9,6336
"484",4,1,1,3892
"485",5,0,0,27839
"486",5,0,0.1,27839
"487",5,0,0.2,27839
"488",5,0,0.3,27839
"489",5,0,0.4,27839
"490",5,0,0.5,27839
"491",5,0,0.6,27839
"492",5,0,0.7,27839
"493",5,0,0.8,27839
"494",5,0,0.9,27839
"495",5,0,1,27839
"496",5,0.1,0,27839
"497",5,0.1,0.1,27616
"498",5,0.1,0.2,27392
"499",5,0.1,0.3,27167
"500",5,0.1,0.4,26940
"501",5,0.1,0.5,26712
"502",5,0.1,0.6,26483
"503",5,0.1,0.7,26252
"504",5,0.1,0.8,26020
"505",5,0.1,0.9,25786
"506",5,0.1,1,25552
"507",5,0.2,0,27839
"508",5,0.2,0.1,27393
"509",5,0.2,0.2,26945
"510",5,0.2,0.3,26495
"511",5,0.2,0.4,26042
"512",5,0.2,0.5,25586
"513",5,0.2,0.6,25127
"514",5,0.2,0.7,24666
"515",5,0.2,0.8,24202
"516",5,0.2,0.9,23735
"517",5,0.2,1,23266
"518",5,0.3,0,27839
"519",5,0.3,0.1,27171
"520",5,0.3,0.2,26499
"521",5,0.3,0.3,25823
"522",5,0.3,0.4,25143
"523",5,0.3,0.5,24460
"524",5,0.3,0.6,23772
"525",5,0.3,0.7,23080
"526",5,0.3,0.8,22385
"527",5,0.3,0.9,21685
"528",5,0.3,1,20981
"529",5,0.4,0,27839
"530",5,0.4,0.1,26948
"531",5,0.4,0.2,26052
"532",5,0.4,0.3,25151
"533",5,0.4,0.4,24245
"534",5,0.4,0.5,23334
"535",5,0.4,0.6,22417
"536",5,0.4,0.7,21495
"537",5,0.4,0.8,20568
"538",5,0.4,0.9,19636
"539",5,0.4,1,18698
"540",5,0.5,0,27839
"541",5,0.5,0.1,26725
"542",5,0.5,0.2,25606
"543",5,0.5,0.3,24480
"544",5,0.5,0.4,23347
"545",5,0.5,0.5,22208
"546",5,0.5,0.6,21063
"547",5,0.5,0.7,19911
"548",5,0.5,0.8,18753
"549",5,0.5,0.9,17588
"550",5,0.5,1,16417
"551",5,0.6,0,27839
"552",5,0.6,0.1,26503
"553",5,0.6,0.2,25159
"554",5,0.6,0.3,23808
"555",5,0.6,0.4,22449
"556",5,0.6,0.5,21083
"557",5,0.6,0.6,19709
"558",5,0.6,0.7,18328
"559",5,0.6,0.8,16938
"560",5,0.6,0.9,15542
"561",5,0.6,1,14137
"562",5,0.7,0,27839
"563",5,0.7,0.1,26280
"564",5,0.7,0.2,24713
"565",5,0.7,0.3,23137
"566",5,0.7,0.4,21552
"567",5,0.7,0.5,19958
"568",5,0.7,0.6,18356
"569",5,0.7,0.7,16745
"570",5,0.7,0.8,15125
"571",5,0.7,0.9,13496
"572",5,0.7,1,11859
"573",5,0.8,0,27839
"574",5,0.8,0.1,26057
"575",5,0.8,0.2,24266
"576",5,0.8,0.3,22465
"577",5,0.8,0.4,20655
"578",5,0.8,0.5,18834
"579",5,0.8,0.6,17003
"580",5,0.8,0.7,15163
"581",5,0.8,0.8,13313
"582",5,0.8,0.9,11453
"583",5,0.8,1,9583
"584",5,0.9,0,27839
"585",5,0.9,0.1,25835
"586",5,0.9,0.2,23820
"587",5,0.9,0.3,21794
"588",5,0.9,0.4,19758
"589",5,0.9,0.5,17710
"590",5,0.9,0.6,15651
"591",5,0.9,0.7,13582
"592",5,0.9,0.8,11502
"593",5,0.9,0.9,9411
"594",5,0.9,1,7309
"595",5,1,0,27839
"596",5,1,0.1,25612
"597",5,1,0.2,23374
"598",5,1,0.3,21123
"599",5,1,0.4,18861
"600",5,1,0.5,16586
"601",5,1,0.6,14300
"602",5,1,0.7,12002
"603",5,1,0.8,9692
"604",5,1,0.9,7371
"605",5,1,1,5038
